gene_symbol,ENSEMBL_ID,IBD,IBD.1,non.IBD,non.IBD.1,non.IBD.2,IBD.2,IBD.3,non.IBD.3,IBD.4,non.IBD.4
SYNGAP1,ENSG00000197283,88.43875707,60.35852657,124.1606856,178.9002822,120.7345089,194.3371208,96.9722745,157.279143,110.3134796,123.4999383
ZBTB9,ENSG00000213588,119.3563713,96.89131896,102.5675229,107.0407546,137.6490053,125.2963016,134.5099291,137.8790725,133.8470219,141.3984801
BAK1,ENSG00000030110,1729.229356,3550.034391,1441.343611,1212.629528,1601.044575,1494.179705,2120.877487,1139.061283,2475.434483,1686.042636
GGNBP1,ENSG00000293518,0,0,3.598860452,2.994146983,1.166516994,0,3.128137887,4.157157966,1.470846395,8.949270893
LINC00336,ENSG00000197251,4.314085711,3.176764556,10.79658136,7.485367457,2.916292486,5.114134758,3.128137887,1.385719322,5.88338558,0
ITPR3,ENSG00000096433,14061.76237,23797.14329,13348.17342,9838.766985,14572.13029,8441.731773,18904.90132,11643.5066,11341.69655,18963.50502
IP6K3,ENSG00000161896,2.876057141,0,0,0.748536746,6.999101967,44.32250123,1.564068944,11.77861424,13.23761756,0
LEMD2,ENSG00000161904,1332.33347,2147.49284,1894.800028,1402.009325,1708.364138,1323.708546,1856.549836,1384.333603,1692.944201,1662.774532
MLN,ENSG00000096395,0,0,0,0,0,6.818846344,0,0.692859661,20.59184953,0
MIR1275,ENSG00000221697,0,0,0,1.497073491,0,0,0,0,0,0
GRM4,ENSG00000124493,2.157042855,0,7.197720905,5.23975722,5.249326475,3.409423172,0,9.007175593,10.29592477,7.159416714
HMGA1,ENSG00000137309,4105.571568,3168.822645,1518.719111,2729.164975,3321.073883,3458.859808,4778.230623,4211.20102,3865.384326,2228.368452
NUDT3,ENSG00000272325,667.2452566,478.1030657,572.2188119,628.0223296,488.7706207,992.142143,663.1652321,685.2382047,1003.117241,635.3982334
RPS10,ENSG00000124614,703.9149852,656.0018808,356.2871848,764.2560173,738.988516,794.395599,536.4756476,832.8173125,819.261442,506.5287325
PACSIN1,ENSG00000124507,12.94225713,3.176764556,3.598860452,21.70756562,9.915394453,75.85966557,45.35799936,13.85719322,102.9592477,26.84781268
SPDEF,ENSG00000124664,1123.819328,1078.511567,1414.352158,1356.348583,1126.855417,557.4406886,1418.610532,1001.18221,451.5498433,1940.20193
SNRPC,ENSG00000124562,882.2305279,851.372901,622.6028583,612.3030579,668.4142378,860.0269951,696.0106799,692.859661,786.9028213,477.8910657
TAF11,ENSG00000064995,520.5663424,717.9487897,782.7521484,635.5076971,743.0713255,630.7432868,733.5483345,576.459238,745.7191223,653.2967752
ANKS1A,ENSG00000064999,1521.434227,1829.816384,2405.838212,1553.962284,1927.669333,1625.442497,2414.922449,1849.242435,1842.970533,2437.781391
TCP11,ENSG00000124678,0,6.353529112,0,5.988293965,0,1.704711586,0,0,10.29592477,0
SCUBE3,ENSG00000146197,60.39719995,25.41411645,16.19487204,56.88879267,19.83078891,66.48375185,31.28137887,40.18586034,30.8877743,14.31883343
ZNF76,ENSG00000065029,900.205885,657.5902631,662.1903232,827.8816407,755.3197539,782.4626179,714.7795072,694.93824,672.1768025,936.0937354
DEF6,ENSG00000023892,1031.785499,973.6783364,440.8604054,1063.670716,530.7652325,1733.691683,869.6223326,721.9597668,1998.880251,628.2388167
PPARD,ENSG00000112033,2200.183713,5174.949462,3744.614301,1567.435945,2892.962146,1449.004848,3969.606979,2642.566747,3347.646395,4175.729799
FANCE,ENSG00000112039,312.0521998,263.6714582,149.3527088,254.5024935,330.7075679,270.1967864,320.6341334,380.3799539,225.0394984,229.1013349
RPL10A,ENSG00000198755,6727.097652,5953.256778,4063.113451,6877.555619,5546.20505,6576.777298,5491.446061,7457.941391,5252.392477,4587.39626
TEAD3,ENSG00000007866,1003.024928,932.3803972,1563.704867,1177.448301,1342.077802,668.2469417,963.4664692,1328.21197,636.876489,1292.274717
TULP1,ENSG00000112041,5.033099996,0,1.799430226,15.71927166,0.583258497,6.818846344,0,27.71438644,0,7.159416714
FKBP5,ENSG00000096060,3134.183269,4820.740214,1477.332216,2063.715808,2998.531934,2869.029599,5144.222755,1522.905535,2565.156113,1242.1588
ARMC12,ENSG00000157343,5.752114281,0,1.799430226,0,0.583258497,1.704711586,6.256275774,0,0,0
CLPSL2,ENSG00000196748,0,0,0,0,0,0,0,0,0,0
CLPSL1,ENSG00000204140,0,0,0,0,0,0,0,0,0,0
CLPS,ENSG00000137392,0,0,0,1.497073491,0,3.409423172,0,0,5.88338558,0
LHFPL5,ENSG00000197753,0,0,0,0,2.333033989,0,0,1.385719322,0,0
SRPK1,ENSG00000096063,4498.153368,4604.720224,4019.927125,4042.846963,5305.902549,3461.416875,4768.846209,4119.050685,3340.292163,3527.802586
SLC26A8,ENSG00000112053,25.88451427,28.590881,68.3783486,15.71927166,34.99550983,5.966490551,20.33289627,18.70721085,29.4169279,57.27533372
MAPK14,ENSG00000112062,2335.358398,2887.678981,3899.3653,2451.457842,2784.476066,2539.167907,2762.145754,2061.257492,2423.954859,3037.382541
MAPK13,ENSG00000156711,2822.131069,4009.07687,4422.999496,2975.433564,4067.64476,1671.46971,3928.941186,2717.39559,2726.949216,4256.273237
BRPF3,ENSG00000096070,2185.803427,2277.740187,4252.053625,2544.276398,3609.786839,1864.102119,2519.715068,2373.737199,1600.280878,4204.367466
PNPLA1,ENSG00000180316,8.628171422,1.588382278,1.799430226,15.71927166,5.832584972,1.704711586,21.89696521,12.4714739,19.12100314,35.79708357
ETV7,ENSG00000010030,521.2853567,775.1305517,55.78233701,146.7132021,142.3150733,385.2648184,472.348821,121.2504407,1147.260188,164.6665844
PXT1,ENSG00000179165,12.94225713,7.94191139,1.799430226,5.23975722,2.916292486,5.966490551,1.564068944,6.235736949,25.00438872,14.31883343
KCTD20,ENSG00000112078,2821.412055,2892.444128,1455.739053,2229.890965,1782.437967,3803.211548,2271.028106,2303.065513,3906.568025,1652.035407
STK38,ENSG00000112079,2991.81844,4059.905103,5434.279283,2923.784529,4289.282989,2921.023302,3326.774643,3079.761193,2679.882132,3658.461941
SRSF3,ENSG00000112081,5229.390896,5859.542224,5272.330563,8764.616755,6463.087408,7099.271399,5650.981093,7936.707417,6680.584326,6098.033186
CDKN1A,ENSG00000124762,9001.339836,22445.42997,12642.79677,12203.39456,9251.646283,12536.449,13694.98767,17446.20626,29987.6163,13527.71788
CPNE5,ENSG00000124772,1618.501156,1291.354792,629.8005792,798.6887076,357.5374588,1789.947165,678.8059215,667.9167132,3234.391223,800.0648178
PPIL1,ENSG00000137168,805.2959994,926.0268681,192.5390342,539.6949936,646.2504149,922.248968,860.237919,694.2453803,985.4670847,298.9056478
C6orf89,ENSG00000198663,2894.751512,3303.835138,3780.602905,2684.25277,3146.096334,2759.075702,2921.680787,2312.765548,2818.141693,3445.469294
PI16,ENSG00000164530,34.51268569,6.353529112,7.197720905,108.5378281,55.40955724,57.10783813,4.692206831,83.83601898,11.76677116,25.0579585
MTCH1,ENSG00000137409,3445.516454,4009.07687,4369.016589,4176.086504,4400.102103,3313.959323,3536.359881,4398.273128,3960.989342,4145.302278
FGD2,ENSG00000146192,775.8164137,520.9893872,129.5589763,345.8239765,185.4762021,996.4039219,1057.310606,399.7800244,2209.211285,153.9274594
PIM1,ENSG00000137193,2089.455513,3265.713964,1934.387493,2711.200093,1796.436171,4181.65752,3758.457671,3827.356767,5937.806897,1766.586074
TMEM217,ENSG00000172738,19.4133857,65.1236734,50.38404633,80.09343178,51.32674776,39.20836648,71.9471714,122.63616,111.784326,78.75358386
TBC1D22B,ENSG00000065491,600.3769281,948.26422,811.543032,784.4665094,1002.621357,604.3202572,724.1639209,775.3099607,658.939185,877.0285475
RNF8,ENSG00000112130,574.4924138,528.9312986,491.2444518,534.4552364,611.8381636,583.0113624,533.3475098,540.4305356,528.0338558,479.6809199
CCDC167,ENSG00000198937,408.400114,425.6864505,80.97436018,184.8885762,209.973059,412.5402038,426.9908216,239.036583,683.9435737,103.8115424
MDGA1,ENSG00000112139,42.42184282,90.53778985,52.18347656,157.9412533,13.99820393,233.5454873,90.71599873,101.1575105,166.2056426,119.92023
ZFAND3,ENSG00000156639,1732.824427,2056.95505,2359.053027,1456.652507,1651.204806,1651.865527,2000.444179,1590.805782,2132.727273,1990.317847
BTBD9,ENSG00000183826,1266.184156,1715.45286,2780.119699,1712.652074,2134.142841,1299.842584,1722.039907,1867.949646,1362.003762,2636.455205
GLO1,ENSG00000124767,2141.943555,2317.449744,1765.241052,2245.610237,2195.968242,2673.840122,2468.100793,2219.922354,2070.951724,1399.665968
DNAH8,ENSG00000124721,87.0007285,101.6564658,3.598860452,17.9648819,15.74797942,225.0219293,21.89696521,7.621456271,77.95485894,3.579708357
LOC100128655,ENSG00000220556,0,0,0,0,0,0,0,0,0,0
GLP1R,ENSG00000112164,0,3.176764556,0,7.485367457,0,1.704711586,3.128137887,8.314315932,2.94169279,0
SAYSD1,ENSG00000112167,434.2846282,427.2748328,404.8718009,372.7712993,358.7039758,315.3716434,304.993444,338.1155146,292.6984326,368.7099608
KCNK5,ENSG00000164626,1234.547528,2407.987534,5839.151084,2927.527212,4170.298255,1503.555619,1961.342455,4710.059976,920.7498433,5623.721829
KCNK17,ENSG00000124780,4.314085711,0,0,20.21049213,5.832584972,15.34240427,6.256275774,0,0,3.579708357
KCNK16,ENSG00000095981,0,0,0,0,0,0,0,0,2.94169279,0
KIF6,ENSG00000164627,15.09929999,0,0,17.21634515,8.748877458,1.704711586,0,0.692859661,8.82507837,0
DAAM2,ENSG00000146122,129.4225713,38.12117467,19.79373249,268.7246917,137.0657468,876.2217551,86.0237919,393.5442875,172.0890282,109.1811049
MOCS1,ENSG00000124615,182.6296284,115.9519063,509.238754,297.169088,358.1207173,296.6198159,111.048895,309.0154088,75.01316615,948.6227147
TDRG1,ENSG00000204091,0,0,0,0,0,0,0,0,0,0
LRFN2,ENSG00000156564,0,0,0,8.233904202,5.832584972,0,9.384413661,15.24291254,0,10.73912507
UNC5CL,ENSG00000124602,788.7586708,1510.551546,77.37549973,165.4266208,181.9766511,121.8868784,516.1427514,72.75026441,386.8326019,84.12314639
TSPO2,ENSG00000112212,36.66972854,73.06558479,3.598860452,13.47366142,4.082809481,1.704711586,17.20475838,2.771438644,2.94169279,10.73912507
APOBEC2,ENSG00000124701,22.28944284,4.765146834,48.58461611,14.22219817,14.58146243,8.523557929,12.51255155,14.55005288,4.412539185,16.10868761
NFYA,ENSG00000001167,1184.216528,1337.417878,1579.899739,1675.225237,1494.30827,1516.340956,1323.202326,1705.820485,1470.846395,1413.984801
TREML1,ENSG00000161911,2.157042855,1.588382278,3.598860452,0,1.166516994,5.114134758,0,5.542877288,0,0
TREM2,ENSG00000095970,23.72747141,25.41411645,3.598860452,31.43854332,6.999101967,29.83245275,51.61427514,27.71438644,132.3761756,10.73912507
TREML2,ENSG00000112195,67.5873428,184.2523443,25.19202317,35.18122705,75.24034614,90.34971405,381.6328222,89.37889627,586.8677116,17.89854179
TREML4,ENSG00000188056,0,0,0,1.497073491,0,19.60418324,3.128137887,0,19.12100314,0
TREM1,ENSG00000124731,112.8852428,150.8963164,3.598860452,4.491220474,6.999101967,265.9350074,253.3791689,15.9357722,4403.714107,0
NCR2,ENSG00000096264,0,3.176764556,0,0,0,0,0,9.700035254,27.94608151,10.73912507
FOXP4,ENSG00000137166,1281.283456,1016.564658,1367.566972,1258.290269,1482.059841,919.6919006,1578.145564,1380.176445,1023.709091,1746.897678
MDFI,ENSG00000112559,98.50495707,508.282329,8.997151131,14.22219817,6.415843469,101.4303394,178.3038596,45.72873763,341.2363636,3.579708357
TFEB,ENSG00000112561,570.1783281,659.1786454,532.631347,564.3967062,678.3296323,693.8176155,583.3977159,726.1169247,666.2934169,792.9054011
PGC,ENSG00000096088,6.471128566,14.2954405,3.598860452,15.71927166,14.58146243,4.261778965,0,11.77861424,23.53354232,10.73912507
FRS3,ENSG00000137218,99.94298564,42.88632151,57.58176724,116.7717323,88.65529158,66.48375185,93.84413661,103.2360895,60.3047022,103.8115424
PRICKLE4,ENSG00000278224,182.6296284,92.12617213,275.3128246,225.3095604,197.1413721,167.0617354,179.8679285,251.5080569,133.8470219,270.267981
TOMM6,ENSG00000214736,1504.177885,1184.933179,957.2968803,1306.945158,1305.915775,1348.426864,1481.17329,1387.797901,1592.926646,1005.898048
USP49,ENSG00000164663,38.10775711,31.76764556,46.78518588,58.38586616,62.9919177,44.32250123,29.71730993,55.42877288,44.12539185,66.22460461
MED20,ENSG00000124641,589.5917138,641.7064403,743.1646834,523.975722,647.4169319,583.0113624,492.6817172,584.0806942,436.8413793,658.6663377
BYSL,ENSG00000112578,286.8866998,204.9013139,154.7509995,351.8122705,288.1296976,317.9287108,294.0449614,473.2231485,358.8865204,220.152064
CCND3,ENSG00000112576,2359.08587,2002.950053,2175.511143,1802.476484,2434.520967,2332.897805,2957.654372,1928.921296,2398.95047,2291.013349
TAF8,ENSG00000137413,930.404485,886.3173112,879.9213806,720.8408861,773.4007673,986.1756524,996.311917,722.6526264,741.3065831,909.2459227
C6orf132,ENSG00000188112,1594.05467,4665.078751,2279.878097,1474.617389,2024.490244,885.5976689,2413.35838,1617.827308,1423.77931,2439.571245
GUCA1A,ENSG00000048545,0,0,0,1.497073491,0,3.409423172,0,1.385719322,0,0
GUCA1B,ENSG00000112599,17.25634284,14.2954405,19.79373249,27.69585959,22.16382289,52.84605916,12.51255155,24.25008814,38.24200627,62.64489625
MRPS10,ENSG00000048544,870.007285,1267.529058,737.7663927,779.975289,762.3188559,933.3295933,1085.463847,755.9098902,850.1492163,703.4126922
TRERF1,ENSG00000124496,836.2136136,644.8832049,296.9059873,692.3964897,352.2881323,894.1212268,767.9578513,512.0232895,711.8896552,467.1519406
UBR2,ENSG00000024048,5094.21621,6153.392945,6794.648534,4268.90506,5549.121343,4410.941228,4756.333657,3807.263837,4241.921003,5152.99018
PRPH2,ENSG00000112619,25.88451427,9.530293668,7.197720905,63.62562338,39.07831931,57.10783813,43.79393042,33.25726373,11.76677116,8.949270893
TBCC,ENSG00000124659,936.1565993,1040.390392,816.9413227,839.1096919,648.5834489,1152.385032,888.3911599,837.6673302,928.1040753,898.5067977
RPL7L1,ENSG00000146223,609.7241138,633.7645289,431.8632543,437.8939962,544.7634364,722.7977124,561.5007507,613.1808,567.7467085,454.6229614
C6orf226,ENSG00000221821,30.91761426,44.47470379,53.98290679,33.68415355,36.16202683,69.04081923,26.58917204,40.18586034,33.82946709,66.22460461
PTCRA,ENSG00000171611,5.752114281,0,0,21.70756562,6.999101967,1.704711586,12.51255155,20.78578983,10.29592477,1.789854179
CNPY3,ENSG00000137161,1292.787685,1056.274215,628.0011489,1018.009974,723.823795,1451.561915,1112.053019,1105.804019,1601.751724,1004.108194
GNMT,ENSG00000124713,3.595071426,6.353529112,5.398290679,18.71341864,5.832584972,11.08062531,0,1.385719322,4.412539185,10.73912507
PEX6,ENSG00000124587,1385.540527,1526.435369,897.9156829,1486.593977,962.9597789,546.3600633,955.6461245,1182.711441,1207.56489,1401.455822
PPP2R5D,ENSG00000112640,1446.656742,1385.069346,1734.650738,1350.360289,1819.766511,1541.059274,1216.845638,1292.183268,1279.636364,1698.571615
MEA1,ENSG00000124733,1015.967185,906.9662808,825.9384738,691.647953,817.7284131,873.6646878,864.9301258,787.0885749,872.2119122,848.3908807
KLHDC3,ENSG00000124702,1340.242628,1269.11744,1390.959565,1297.962717,1413.235339,1146.418542,1110.48895,1489.648271,1217.860815,1503.47751
RRP36,ENSG00000124541,980.0164707,1164.28421,687.3823464,765.7530908,983.3738263,1046.692914,1196.512742,836.9744705,1131.080878,622.8692542
CUL7,ENSG00000044090,1399.920813,1084.865096,885.3196713,1154.243662,927.9642691,1267.453064,1107.360812,987.3250169,1110.489028,1158.035654
MRPL2,ENSG00000112651,439.3177282,419.3329214,552.4250794,515.7418178,512.6842191,482.4333788,570.8851644,497.4732366,453.0206897,603.1808582
KLC4,ENSG00000137171,2332.482341,3171.999409,5986.704363,3402.099509,4074.060603,1350.983932,2916.98858,2619.009519,1467.904702,6232.27225
PTK7,ENSG00000112655,667.2452566,535.2848277,302.304278,1350.360289,1146.686206,2212.715638,444.19558,1545.769904,594.2219436,508.3185867
SRF,ENSG00000112658,1554.508884,1602.677719,1200.219961,2988.907225,1805.185049,2199.077946,1520.275013,2423.623094,2834.321003,1412.194947
CUL9,ENSG00000112659,1380.507427,1124.574653,1538.512843,1444.675919,1514.722317,1234.211188,1088.591985,1136.289844,1009.000627,2017.165659
TTBK1,ENSG00000146216,30.19859998,44.47470379,7.197720905,3.742683728,42.5778703,33.24187592,18.76882732,24.9429478,22.06269593,25.0579585
SLC22A7,ENSG00000137204,1.43802857,0,0,0,0,0,0,1.385719322,0,0
CRIP3,ENSG00000146215,5.752114281,0,12.59601158,3.742683728,3.499550983,23.01360641,1.564068944,8.314315932,7.354231975,5.369562536
ZNF318,ENSG00000171467,1773.089227,864.0799593,1139.039333,1160.231956,1444.731298,1507.817398,1456.148186,1400.269375,1504.675862,1098.970466
ABCC10,ENSG00000124574,987.9256278,981.6202478,1041.870101,956.6299609,1000.871581,922.248968,1121.437433,900.7175593,1107.547335,1129.397987
DLK2,ENSG00000171462,35.95071426,3.176764556,19.79373249,20.21049213,9.915394453,11.9329811,9.384413661,16.62863186,10.29592477,25.0579585
TJAP1,ENSG00000137221,545.0128281,492.3985062,478.6484402,613.0515947,374.4519552,646.9380468,452.0159247,556.3663078,766.3109718,470.731649
LRRC73,ENSG00000204052,18.69437141,0,10.79658136,21.70756562,15.16472093,18.75182744,28.15324098,25.63580746,2.94169279,19.68839596
YIPF3,ENSG00000137207,2566.880998,3486.4991,3242.573268,2366.87319,2474.765804,2472.684155,2773.094237,2301.679794,3212.328527,3883.983568
POLR1C,ENSG00000171453,403.367014,503.5171821,511.0381842,560.6540225,542.4304024,566.8166023,428.5548905,695.6310997,473.6125392,442.0939821
XPO5,ENSG00000124571,1307.16797,1246.880088,959.0963106,1208.886844,1202.095763,1442.186002,1524.96722,1470.94106,1460.55047,1192.042883
POLH,ENSG00000170734,1256.83697,690.946291,1068.861554,1379.553222,1025.951697,906.0542079,950.9539177,1177.861424,957.5210032,825.1227763
GTPBP2,ENSG00000172432,1550.194799,2736.782665,1824.622249,1104.840237,1970.247204,1283.647824,2003.572317,1555.469939,1744.423824,2335.759703
MAD2L1BP,ENSG00000124688,668.6832852,951.4409846,932.1048572,864.5599412,1035.283833,708.3076639,847.7253674,990.0964556,610.4012539,825.1227763
RSPH9,ENSG00000172426,10.78521428,11.11867595,19.79373249,29.19293308,17.49775492,16.19476007,12.51255155,22.17150915,13.23761756,12.52897925
MRPS18A,ENSG00000096080,1214.415128,1400.953169,1770.639343,1515.038373,1628.457724,1077.377722,1360.739981,1585.262904,1156.085266,1771.955637
VEGFA,ENSG00000112715,4128.580025,6583.844543,4268.248497,3822.028623,3103.518464,3267.079754,3655.229121,4923.460751,9329.578684,4589.186114
MRPL14,ENSG00000180992,859.2220707,1200.817002,995.0849151,939.4136158,1262.754646,887.3023804,1085.463847,1154.304195,848.6783699,1070.332799
TMEM63B,ENSG00000137216,1900.354756,3241.88823,4484.180124,2206.686326,3949.826543,1333.08446,3023.345268,2023.15021,1941.517241,3937.679193
CAPN11,ENSG00000137225,28.76057141,22.23735189,7.197720905,0,1.166516994,69.04081923,203.3289627,11.08575458,57.36300941,41.16664611
SLC29A1,ENSG00000112759,655.7410281,417.7445391,136.7566972,460.3500986,425.778703,602.6155456,791.4188854,419.1800949,991.3504702,327.5433147
HSP90AB1,ENSG00000096384,14819.60343,12924.6666,16626.73529,40584.16528,17900.20328,34281.74999,14151.6958,38236.84611,28038.74483,18299.46912
SLC35B2,ENSG00000157593,1121.662285,1261.175529,986.087764,1360.091267,1695.532451,1132.780849,1509.326531,1575.562869,1256.102821,1507.057218
NFKBIE,ENSG00000146232,999.4298564,562.2873264,458.8547077,1684.207678,866.1388684,1269.157776,882.1348842,1487.569692,2571.039499,955.7821314
TMEM151B,ENSG00000178233,1.43802857,1.588382278,0,19.46195539,3.499550983,1.704711586,6.256275774,40.87872,2.94169279,51.90577118
TCTE1,ENSG00000146221,2.876057141,0,0,1.497073491,4.082809481,3.409423172,0,3.464298305,0,5.369562536
AARS2,ENSG00000124608,1031.785499,819.6052555,1038.271241,1089.120965,1060.363948,924.8060353,1026.029227,976.2392624,829.5573668,826.9126305
SPATS1,ENSG00000249481,2.876057141,0,0,0,0,0,0,1.385719322,5.88338558,0
CDC5L,ENSG00000096401,2084.422413,1980.712701,1817.424528,2178.990467,2164.472283,2174.359628,1889.395284,2033.543105,2145.96489,1865.028054
SUPT3H,ENSG00000196284,81.24861422,117.5402886,82.77379041,157.1927166,93.32135955,141.4910616,65.69089563,142.0362305,89.7216301,69.80431297
MIR586,ENSG00000207769,0,0,0,0,0,0,0,0,0,0
RUNX2,ENSG00000124813,416.3092711,705.2417315,145.7538483,1321.167356,341.2062209,1230.801765,298.7371682,677.6167485,1004.588088,230.891189
CLIC5,ENSG00000112782,4590.906211,15388.24751,14517.80307,5899.218092,10387.83384,3281.569803,9193.59725,4660.86694,3808.021317,11193.74803
ENPP4,ENSG00000001561,1248.208799,2925.800156,2296.072969,1312.933452,1593.462214,1178.808062,1487.429565,925.6605071,1201.681505,1394.296405
ENPP5,ENSG00000112796,143.0838427,160.4266101,167.347011,102.5495342,109.6525975,109.9538973,64.12682669,111.5504054,26.47523511,173.6158553
RCAN2,ENSG00000172348,319.2423426,98.47970124,172.7453017,701.3789307,303.2944186,746.6636746,242.4306863,385.2299715,166.2056426,227.3114807
CYP39A1,ENSG00000146233,230.0845712,106.4216126,143.9544181,113.0290486,177.3105832,161.9476007,128.2536534,76.21456271,57.36300941,182.5651262
SLC25A27,ENSG00000153291,78.37255708,17.47220506,53.98290679,92.81855646,64.15843469,98.02091619,29.71730993,47.11445695,10.29592477,68.01445879
TDRD6,ENSG00000180113,66.86832852,69.88882023,28.79088362,39.67244752,20.9973059,108.2491857,100.1004124,49.19303593,316.2319749,7.159416714
